6.192|247.1277811234730|-17.1808590224813|0.46253469010175763|-8.589|9.811|HD 49336|
5.940|246.0616390023513|-15.5844287189738|0.05511615730151294|-40.304|-59.965|HD 50445|
5.260|247.3651742423649|-17.0251152392236|0.09839711106081925|-9.822|-9.990|* x Pup|
6.617|248.8435559527742|-17.8430905544891|0.2756947507719453|-8.096|8.134|HD 49319|
6.510|252.2183156172588|-17.7331562124380|0.1430635631411036|-13.709|-6.566|HD 50785|
6.27|252.2062757725770|-17.3760339452988|0.5791729410401947|-1.568|20.239|V* NP Pup|
6.46|253.6740353170468|-18.2308854775180|0.1889644746787604|1.922|11.601|HD 50860|
6.337|220.8470425142833|-02.4925745520793|0.3569261519791555|1.641|-11.471|BD-07 1642|
6.93|220.9376630658509|-02.6548912046504|0.21720243266724587|-7.958|-4.550|HD 51335|
6.68|223.2825459377299|-03.4608810662060|0.4035512510088781|-3.805|-6.608|HD 51700|
6.56|222.8805358096452|-03.2127603979637|0.22738125014211327|-8.254|4.264|HD 51726|
6.93|223.2247265245648|-03.6593814823364|1.1402508551881414|-0.525|-0.169|HD 51480|
6.90|228.8409319699506|-06.5014378095533|0.3691262780997379|14.199|-9.471|HD 51546|
6.65|230.9524108595638|-07.5436239865620|0.0791051624028984|0.241|-78.358|HD 51573|
6.26|233.1861929372444|-07.9449267313252|0.7467144563918757|-4.225|4.506|HD 52273|
6.61|233.4841774797105|-08.7098105087287|0.9126585744273068|-2.917|3.363|V* HH CMa|
6.712|235.1505231347838|-09.1596150561571|0.1295672454003628|1.483|8.067|HD 51986|
6.361|238.1147099623|-10.6654219431|0.8547008547008548|-2.85|3.31|HD 51925|
5.583|236.5528547137022|-09.8214320783760|0.34739109289237824|-7.275|5.667|HD 52018|
5.47|235.7331980376|-09.6956103973|0.03793626707132018|-90.29|92.20|HD 51733|
6.23|238.4188954418633|-10.9071653700948|0.3813446211341189|-8.810|6.685|HD 51823|
1.50|239.83106158|-11.32975253|0.12422360248447203|3.24|1.33|NAME Adhara                        * eps CMa|
6.395|241.7206215175112|-12.1558853672951|0.24465430346919803|-11.242|7.287|HD 52140|
6.77|243.3545491162272|-12.8127719901116|0.825695648583932|-2.847|5.129|HD 52220|
6.262|245.6273381369646|-14.2941194280375|0.20333055448242207|-3.184|5.577|HD 51682|
6.224|245.82870520|-14.26046501|0.04310344827586207|-40.35|18.94|HD 51825|
6.62|244.1201148934648|-12.9900642368745|0.21475357027810585|-3.785|14.308|HD 52414|
5.068|244.6066770678133|-13.4902671710933|0.1803849414650865|-10.659|0.710|* t Pup|
6.55|254.9562608607347|-19.2065970900747|0.17919862375456957|8.311|-60.657|HD 50196|
6.22|255.8259659629555|-17.8823361580311|0.125278745208088|-12.567|-1.671|HD 52362|
6.809|256.1045277659521|-18.1097149050552|0.18597039351335268|0.704|14.180|HD 52196|
5.14|256.1177403359371|-19.6005601502745|0.02521018995878134|-0.932|373.786|* X Pup|
4.95|258.6012189952|-19.2873393497|0.2638522427440633|1.01|7.57|HD 51799|
6.941|257.1343331002352|-20.4910411744948|0.3403328455229214|3.364|17.147|HD 49614|
6.87|257.9400374743831|-20.6265892796496|0.29243186337583343|-20.059|37.599|HD 49758|
6.404|257.8991206250685|-19.8857133441457|0.22430577363061327|18.296|-10.206|HD 50621|
2.93|260.1632098959500|-20.8625851776322|0.05331144010193147|32.618|-69.566|NAME Altaleban                     NAME Taleban                       * tau Pup|
6.26|260.3761753573145|-20.2432411152694|0.05506425999140998|-56.301|222.887|HD 51266|
5.379|260.6755844789277|-21.5166789229608|0.28449502133712656|-21.771|-89.510|HD 49689|
6.544|261.5713027292258|-21.9989627080297|1.1429877700308606|2.044|3.034|HD 49396|
5.761|261.8087484959280|-21.9901201570929|0.5155968032998195|-3.825|9.221|HD 49517|
6.545|263.8600049726878|-21.4848769941473|0.5857887645714955|-3.998|8.526|HD 51043|
4.408|263.2439680872|-21.7630963514|0.1669449081803005|-1.99|17.58|V* V415 Car|
6.94|262.6309513084710|-20.3398262957818|0.03696734674262225|-10.571|-374.622|HD 52298|
6.53|264.2178050405803|-22.5052481144341|0.1343562321138266|-43.041|14.153|HD 49705|
5.61|265.1251796204790|-22.6458605878118|0.2107126301150491|-0.600|25.444|V* V448 Car|
6.260|265.8087744216962|-21.1630216924156|0.08857866671390861|-64.480|-80.965|HD 52603|
6.443|266.4881645761498|-21.3689318311479|0.09133003936324698|-22.997|-33.256|HD 52622|
6.415|269.3125421314967|-22.9317005081177|0.1668864004272292|-10.434|35.511|HD 51210|
6.098|270.1757329974028|-23.4919038231080|0.03392843813827874|4.830|108.527|HD 50571|
6.95|271.1088205128906|-22.5609535736053|0.3380662609871535|-0.109|-6.554|HD 52904|
3.23|271.91867934|-24.09943130|0.02960331557134399|-66.07|242.97|* alf Pic|
6.803|271.6549847487615|-22.5921252674138|0.01834014364000499|-161.873|264.836|HD 53143|
6.98|276.6401348755761|-24.8147592871263|0.2680965147453083|-8.606|30.377|HD 50862|
5.17|278.6030982011257|-24.2214212007826|0.09439661682525298|-27.467|233.796|HD 53501|
6.88|279.1464536368451|-24.7230644938891|0.11512249032971081|2.304|40.100|HD 52418|
6.79|280.6578521412072|-25.4547750161791|0.16846361185983827|-11.219|-10.132|HD 51211|
5.395|281.7411411709305|-25.5330253117403|0.17831033130059556|2.988|25.636|* iot Vol|
5.449|291.1069171548807|-26.3958333222463|0.11815861612628792|-2.270|-1.240|* tet Men|
6.462|299.5888335673604|-27.1465771658025|0.03874827570173127|4.955|4.377|HD 58805|
6.868|231.0304673968355|-10.4649007856607|0.7488392990864161|-4.531|-1.431|NGC 2287 21                        HD 49091|
-1.46|227.23029126|-08.89028121|0.002637061258933045|-546.01|-1223.07|NAME Dog Star                      NAME Sirius                        NAME Sirius A                      * alf CMa|
5.771|213.3440699917658|-00.3817690830427|0.029820925343313407|20.552|-186.229|HD 49933|
6.56|234.4504673753864|-11.0731209501184|0.21686799245299385|-0.114|-13.215|HD 49891A|
5.09|225.9913202283712|-05.3388232042987|0.2922353078698968|-1.106|6.383|* mu. CMa A|
6.177|224.3129296869820|+19.2031547560058|0.038078411064063115|39.483|-86.245|HD 70110|
6.95|224.6082650529701|+19.7847297896958|0.1400246443374034|-31.411|-7.809|HD 70596|
6.91|225.3411454390204|+19.7238669247924|0.16156393892883109|-15.667|-18.468|HD 70804|
6.70|226.1658887608450|+17.3292814866258|0.1553398058252427|-7.827|-11.701|HD 69502|
5.61|227.4941565270394|+18.7385671390705|0.027050861028906553|-212.044|-25.969|* 1 Hya|
3.90|227.7790966322554|+18.8918767633186|0.039457382081613646|-66.738|-23.452|* 30 Mon|
6.094|228.3548173230538|+17.0152723463337|0.1808187472877188|17.316|-46.357|HD 70148|
6.140|229.4132418070993|+17.0567226720107|0.0716892129241313|-59.922|1.350|HD 70574|
6.022|228.3751499375593|+18.2541157301612|0.06447453255963895|25.257|-56.346|HD 70937|
6.94|230.2122405973718|+15.6531978788903|0.5633485437440144|-8.758|8.478|V* MS Hya|
5.918|230.6868405816751|+16.4379721409405|0.38686216101203136|-11.237|6.189|HD 70652|
6.51|232.3089549155815|+16.2733189727413|0.20409829373826432|-35.020|3.547|HD 71172|
6.92|231.9832746806133|+16.6064858721953|0.13796338451774898|-48.026|-12.540|HD 71252|
6.84|233.6068269473364|+14.3296200464081|0.13799384547449184|-2.503|-3.102|HD 70438|
6.77|233.3923565928088|+14.5589210943433|0.09204035048965466|7.941|6.173|HD 70499|
6.57|233.7386073987032|+15.5288400169776|0.10593893679683032|-28.692|-2.739|HD 71253|
6.300|232.5204984735754|+14.3012910113698|0.11039599041762804|-42.327|37.947|V* HQ Hya|
5.95|234.5634124187919|+12.8237453469394|0.012579360037637445|278.790|-987.829|HD 69830|
6.76|234.9581149089007|+13.0139373173387|0.20148291424887171|-40.691|4.084|HD 70136|
6.109|235.5157891543278|+13.5014432246339|0.12353457114973625|-38.633|-46.867|* 22 Pup|
6.85|235.5645908789127|+14.1146682858520|0.5986590038314176|-8.096|1.960|HD 71072|
6.96|236.2681603023756|+11.8385043376651|0.29800929789009417|-8.411|-9.000|HD 69901|
6.81|236.9789027493222|+12.1664082946920|0.24958817950381873|-2.333|-13.588|HD 70409|
6.76|237.7439934856654|+12.7347253106497|0.14789617688382756|-33.819|21.995|HD 71099|
5.951|237.5599597777339|+13.1267536649904|0.11341597577434757|-10.823|39.068|HD 71267|
6.308|237.5830440182368|+10.6638884154259|0.20697077572646744|-12.601|-8.197|* 21 Pup|
6.417|239.6696593429823|+11.6921710049680|0.2258049948064851|-11.188|-1.523|HD 71231|
5.711|239.2934132829080|+10.8657158150575|0.09355849745053095|-91.834|-14.766|HD 70523|
6.607|241.8037467139961|+07.8320360916395|0.19365583485030402|-8.799|7.887|HD 69589|
6.88|240.9056658505051|+10.4527757879478|0.23025558369790466|-59.441|-69.017|HD 70942|
5.572|241.3342087767225|+09.3841180367668|0.20545693622616698|-5.477|-11.145|HD 70442|
6.68|241.1464431589801|+08.9487799441641|0.34989503149055284|-7.606|8.099|V* V432 Pup|
6.958|242.2568278826465|+07.4929632531895|0.5716245569909683|-5.638|3.820|HD 69562|
6.93|243.5879461616947|+08.9995408429975|0.1732261640798226|-18.513|28.952|HD 71197|
6.120|243.6117789073967|+07.6326020239272|0.2383676582761251|-16.436|-0.016|HD 70302|
5.669|244.3842557745164|+08.3550427936841|0.19341237452372204|-26.767|29.312|HD 71141|
5.987|242.6721379070012|+09.6165988634983|0.03448608831197495|-34.112|61.382|HD 71196|
6.97|244.8254505266522|+08.0451962288981|0.08305992773786286|-49.477|58.216|HD 71142|
5.301|245.1467736505539|+07.8778228419022|0.15319096786053493|-32.477|29.006|HD 71176|
5.883|246.7720845401526|+06.1597801602000|2.780867630700779|-4.467|4.859|HD 70761|
6.63|249.0657783749039|+04.8517527344899|0.20839411495019378|-2.621|9.309|HD 70963|
6.422|249.1993205683467|+03.2172476563184|0.14184195968851507|29.562|3.497|HD 69879|
6.88|250.3611580210973|+02.9777037934218|0.24808355454116948|-20.232|-4.672|HD 70305|
6.93|250.5351485032496|+03.7515653861556|0.39583580730712903|-9.734|4.637|HD 70928|
7.0|249.1217|+03.5107|1.366120218579235|-4.902|4.246|NGC 2571                           NGC 2571|
6.81|251.6746039546405|+03.3904852022179|0.3711125955614934|-14.677|7.569|HD 71255|
6.933|251.5162684715454|+01.5235342975033|0.31451486082717406|-22.109|19.190|HD 69818|
4.80|252.1316569939772|+02.0968762476480|0.3992175336340772|-11.721|3.316|* w Pup|
6.132|253.8593190796034|-00.4273029229716|0.6481301445330223|-8.650|6.188|HD 69511|
6.437|253.1749100892600|+00.9029872440064|0.363901018922853|-9.102|5.412|HD 70235|
6.51|254.1980271204219|-00.2193275088234|0.8509189925119128|-5.144|1.138|HD 69904|
5.578|253.7479140301477|+00.2141061240530|0.13539311390622671|11.126|0.688|HD 70002|
4.40|254.7763508648763|-00.4210847657610|0.028948671111252638|-110.481|100.443|* q Pup|
6.70|255.32939232|-00.87991180|0.4081632653061224|-7.12|3.97|HD 70003|
6.32|256.6479906117536|-00.5731921455140|0.38044512079132586|-0.994|-5.974|V* V436 Pup|
5.176|254.9496443856847|+00.1407571231279|0.4256587068488486|-7.299|7.150|HD 70556|
6.69|225.5777307017810|+21.2003468165216|0.36766057575646166|-8.897|-8.952|HD 71830|
6.41|226.88375404|+20.20169431|0.07457121551081282|-9.57|-10.45|V* LO Hya|
5.590|227.9589286861611|+19.0212668028312|0.04664222614016921|-54.424|-68.456|* 2 Hya|
6.84|228.5129118222|+19.0670144052|0.12210012210012211|27.66|-40.39|HD 71499|
6.598|230.2635142953884|+17.9564377688574|0.09720534629404617|-37.095|-33.517|HD 71433|
7.00|230.5078290108156|+18.5127080300064|0.2568911038610733|12.868|-42.925|V* RT Hya|
6.43|232.5535907554321|+16.9148773662359|0.22119978764820383|14.543|-41.410|HD 71665|
5.989|233.4493942543502|+16.5280463322958|0.39231071008238527|-5.494|5.645|HD 71766|
5.520|235.5946341307525|+14.5864785490205|0.08842671194114318|-90.702|-25.915|HD 71377|
6.662|237.7715740734356|+13.4311395759656|0.4914246400314512|-15.331|0.945|HD 71518|
6.684|243.0692739444610|+10.3595029479033|0.3991856612510478|-0.468|-14.871|HD 71833|
6.494|244.8009024444700|+09.0990995059490|0.13717232959767356|-30.248|2.515|HD 71815|
6.59|242.8008411844469|+10.1622523958379|0.23211011303762505|10.389|-14.474|V* V596 Pup|
6.83|244.9161667103367|+08.6188019228432|0.19976826880818252|-7.143|-12.381|HD 71520|
6.600|247.2450470104107|+07.2154439093204|0.11068926203469001|-35.566|-25.443|HD 71688|
6.98|247.8734112502901|+06.3418687220895|0.05562941906197674|36.975|-68.524|HD 71399|
6.681|248.4352881282543|+06.8096861397059|0.3648170442523075|-2.192|0.739|HD 71997|
6.720|249.6475706373774|+05.2523802235365|0.33704078193461406|-12.098|5.793|HD 71523|
6.331|251.7131095041839|+03.9082096564911|0.19434834998250863|-22.384|-4.099|HD 71622|
6.80|252.1051949521281|+03.5770882063666|0.2503818322942487|-13.659|1.144|HD 71583|
5.73|254.6045675827065|+02.0305515359787|0.43512313984857715|-8.018|6.994|V* XY Pyx|
6.97|257.1047948946175|-02.5019416978929|0.15426861250809912|-5.192|5.356|HD 69674|
6.49|257.6186024380444|-00.5380040206760|0.17244055112000137|-7.896|5.975|HD 71487|
6.143|257.5354314545235|-01.6350127108455|0.06911996461057812|8.358|5.833|HD 70612|
5.42|260.0954369410568|-02.3954374402832|0.23268259766852037|-17.059|13.911|HD 71459|
6.02|260.50287621|-02.88840247|0.5494505494505494|-11.02|6.11|HD 71302|
6.588|260.7717719625582|-02.1965733971758|0.7196315486470927|-8.250|8.835|HD 72014|
6.756|261.8771881578103|-02.9414241010709|0.29750394192723056|-0.528|3.601|HD 72066|
6.976|262.5691440893556|-03.3590237883754|0.4875908137890682|-6.447|7.492|HD 72127B|
5.15|262.57029000|-03.35960563|0.8|-5.75|6.33|HD 72127|
5.84|262.07694408|-03.07776769|0.4385964912280702|-7.00|6.98|HD 72067|
5.969|263.9080177257562|-04.2558783301038|0.20089599614279688|-27.156|15.055|HD 72232|
6.64|262.5271184080449|-06.2183400734533|0.12489851995253855|-25.410|46.765|HD 69650|
6.866|264.0143219200796|-06.8984708458732|0.3315430011272462|-6.695|9.555|HD 69973|
4.82|264.97756271|-06.49696556|0.5263157894736842|-5.10|7.76|* B Vel|
6.44|264.4118968305486|-06.8063069252402|0.34233679093492175|-14.136|11.190|HD 70309|
6.418|265.9764091368864|-08.5467579806676|0.24485198697387428|-16.552|-6.793|HD 69596|
6.619|267.3513477215207|-09.4134970296737|0.027026004421454326|-5.817|-56.683|HD 69655|
6.75|267.6369222755915|-08.7628237055339|0.07236570733860638|-53.625|46.172|HD 70510|
5.887|268.0453013450997|-08.4857060854029|0.0721464283910625|-22.862|19.588|HD 71043|
5.17|267.9425709096666|-07.9309600048079|0.23176582381162072|-14.470|17.462|HD 71510|
6.63|267.9679540483829|-08.7872191144175|0.07271775331229367|-22.139|19.729|HD 70703|
6.041|268.9201122076345|-08.4301809652066|0.0692669478904751|-37.776|2.057|HD 71722|
6.49|268.8819232540|-08.3043959686|0.05405405405405406|-91.43|-44.38|HD 71805|
5.073|269.2567905626310|-08.4425308649838|0.06063950421141357|-67.140|25.445|* F Vel|
6.44|270.3507629461483|-08.8550270136875|0.20234313348576516|-15.566|14.328|HD 72303|
6.51|270.84630633|-09.55281153|0.15873015873015872|-8.29|10.74|HD 71919|
6.346|271.1732465993800|-09.4023825694487|0.20032452573168533|-10.756|-13.622|HD 72322|
6.79|270.9168948656864|-10.0789843100615|0.25413606444890596|-14.452|13.414|HD 71405|
6.61|271.0462857674653|-10.0839526236120|0.54271138608488|-7.220|1.513|V* V468 Car|
6.94|271.2959917532645|-10.2126956615007|0.10500561780055231|25.878|21.880|HD 71549|
5.954|272.8693950364020|-11.9124024173504|0.6415191172696947|-2.135|4.241|HD 70839|
6.648|273.3243910158261|-11.5237087244726|0.3553786559579232|-7.096|3.663|HD 71634|
6.98|273.2344356931451|-12.7026382277153|0.13159799444656461|-9.046|18.071|HD 70175|
6.453|273.6680652369582|-12.9115389095562|0.07907326137666548|-48.356|-26.486|HD 70267|
1.86|274.28550199|-12.60096644|0.1855287569573284|-25.52|22.06|NAME Avior                         * eps Car|
6.108|278.2047244081743|-15.1861536451917|0.15107109405686317|-7.408|-19.810|HD 70982|
6.67|278.0290405989273|-15.6243989482624|0.21331058020477817|-15.447|18.733|HD 70200|
5.940|278.9201030309130|-15.0134719812693|0.12522383760972738|-14.486|14.924|HD 71863|
5.056|279.3860372001548|-16.2194149874940|0.09147122315319602|21.054|21.799|HD 70514|
3.759|280.2614706491014|-15.8431707903711|0.03309855425515013|-35.049|-151.988|* bet Vol|
5.507|283.8580326345259|-17.7989113495659|0.08813290441986515|-18.630|45.723|HD 72337|
5.318|284.8252392552254|-19.0456068815524|0.13516984090509726|-17.188|36.518|* kap01 Vol|
5.608|284.8243527135288|-19.0276180917296|0.12652302086364614|-17.544|34.555|* kap02 Vol|
6.88|285.7197420302109|-18.7180095867551|0.1759138725679907|-25.127|44.401|HD 72740|
5.279|286.6577675597851|-19.8175943147432|0.11860989206499824|-29.432|29.926|* eta Vol|
6.81|288.6671655073880|-20.4607002044267|0.10826611811833488|-33.164|65.229|HD 72719|
4.337|290.4581321755759|-21.8366419068645|0.04684674555658618|-129.048|40.598|* tet Cha|
4.047|289.8600409628290|-21.6813247078387|0.019486643854302262|110.515|107.125|* alf Cha|
5.69|293.8438907646465|-23.2563117867226|0.08411702360323682|-149.123|226.547|HD 72922|
6.76|299.3658313532230|-25.8377229905337|0.10337306304723115|-30.988|45.837|HD 74566|
5.259|276.7989349633433|-15.1322983760911|0.07863489816780687|-23.542|-12.414|* C Car|
5.535|265.1428602536201|-05.2807166110363|0.47530776177574985|-7.031|7.120|* 33 Vel A|
6.41|249.7131427086255|+02.3278196256409|0.08699812954021488|-48.839|-13.196|HD 69445A|
6.92|160.3574085334847|+06.4966761105496|0.24294251979981535|17.641|-30.172|HD 34247|
6.95|162.2217667785318|+04.7735312725676|0.6551362683438156|-3.321|-1.106|* 12 Aur|
6.547|162.1827784917512|+05.6777136156353|0.37599639043465183|-6.597|-7.299|HD 34533|
6.81|162.3809702900217|+06.0710352131121|0.3841130828916033|13.569|-11.003|HD 34903|
0.08|162.58847600|+04.56643053|0.013123359580052493|75.25|-426.89|NAME Capella                       * alf Aur|
6.952|150.7972093929253|+12.6613114904700|0.05145938825079247|-8.518|-133.061|HD 33924|
6.135|151.2980078244239|+11.9947855550977|0.11057421188230482|20.091|-12.413|HD 33618|
6.125|152.7082678868681|+11.7456474292547|0.3126270047206678|5.854|-18.517|* 15 Cam|
5.250|153.4950561464666|+11.8820610581862|0.1076090348545664|15.017|-54.469|* 16 Cam|
6.86|154.7656343360545|+11.1273418844527|0.19273393080851883|13.592|7.026|HD 34853|
6.5|156.3659371256506|+08.9740893693874|0.28605755478002176|-0.815|-14.685|V* R Aur|
6.630|156.1374553570215|+09.8338004837935|0.1465179997362676|-6.449|26.486|HD 34544|
6.51|161.8090966723497|+07.3965334938249|0.2174054829662804|4.495|-35.139|HD 35543|
5.830|139.2311959447240|+19.5915955596751|0.10989856362577342|-2.361|-28.254|HD 33541|
6.570|140.7552289667306|+18.9778056218824|0.1360544217687075|-23.396|-14.244|HD 34004|
6.38|145.2539392432100|+16.4637248038960|0.1362397820163488|-7.303|23.787|HD 34200|
5.598|148.8512875011327|+14.2897665204770|0.5069451485349286|-3.105|-2.373|HD 34255|
6.86|151.5588579512928|+14.0131057570122|0.2537105163009007|11.929|-9.579|HD 35607|
6.68|134.6104519931483|+22.4406288638227|0.15034202811395925|9.376|5.481|HD 34188|
6.72|134.7841388994703|+22.5095310217706|0.10874174921977796|17.357|-87.095|HD 34531|
6.570|135.1142044460640|+22.3989335618479|0.2306911506874596|11.474|-15.326|HD 34653|
6.47|139.0705595831858|+20.2250910368868|0.400576830636116|-7.947|-1.585|HD 34450|
6.98|138.6226683827670|+20.7176882877998|0.3102121851346321|12.120|-23.494|HD 34885|
5.65|165.3785549267754|+02.9521411382368|0.18236527765113522|18.722|-30.380|V* PU Aur|
6.480|164.2203142019630|+04.1499317075230|0.24483999706192006|0.959|-19.715|HD 34498|
6.98|166.1830549551627|+03.2217830083447|0.4275331338178709|-4.086|-3.895|HD 34769|
5.207|166.5651635612459|+02.9269983415069|0.19220050356531934|15.053|-37.695|* rho Aur|
6.199|167.3287640619433|+01.6778576998370|0.20456172650097168|4.888|-13.926|HD 34332|
6.69|166.8396978665169|+02.0787240301592|0.29008209323238476|-13.184|-28.502|HD 34381|
5.456|166.9898864525403|+02.2776091644843|0.0749147844327078|-12.007|-60.215|HD 34557|
5.542|167.3147500405895|+02.6477776306239|0.10076480486895538|-13.245|2.486|HD 34904|
4.71|167.6799952322386|+01.5409351606277|0.012562482648070843|520.569|-664.488|* lam Aur|
7.0|168.4140|+01.2589|3.125|0.553|-1.310|NGC 1857                           NGC 1857|
4.996|170.5244392497348|+00.8842839166520|0.1573737469115402|-0.564|-10.953|* sig Aur|
6.84|171.2502509624486|+00.1967131292125|0.3830683777054204|2.201|-10.533|HD 35089|
6.76|170.0379674500729|+00.2706407300857|0.9585889570552149|1.002|-3.311|HD 34656|
5.96|172.0813173656561|-02.2592326924198|0.38850038850038854|-4.747|43.538|V* AE Aur|
6.46|171.5154925173871|+00.2335491624689|0.5578178167010654|-0.684|-8.849|HD 35202|
6.523|172.6818794742785|-00.4427995319774|0.1375667198591317|-9.944|-49.290|HD 35295|
6.683|173.2684158166784|-00.7692489732005|2.690341673392521|0.031|-2.615|HD 35327|
6.489|172.7176928504108|-01.9244777052238|0.0721479899569998|28.281|-12.175|* 18 Aur|
5.03|172.8136537532085|-01.8347947032210|1.1633317822242903|-0.264|-3.415|* 19 Aur|
6.144|172.7674878545745|-02.2333410875613|0.1413727292005372|15.254|-29.225|* 17 Aur|
5.371|172.8649205452918|-02.1275892971149|0.1417916796642373|13.573|-29.028|V* IQ Aur|
5.000|173.2981299103826|-03.3535587128622|0.08324592511196577|-25.256|12.339|* 14 Aur|
